id,question,answer,original_index,predicted_answer,ground_truth_normalized
61vzj7cuySL,Are the phone case cutouts on the left edge or the right edge?,Left,47872,right,left
61vzj7cuySL,Does the largest butterfly appear to be flying horizontally or vertically?,Vertically,47873,horizontally,vertically
61vzj7cuySL,Is the camera cutout at the top center of the case?,Yes,47874,yes,yes
61vzj7cuySL,Is the smallest butterfly above or below the middle butterfly?,Above,47875,above,above
71hiSKP7S6L,What color are the pillows?,White,47876,white,white
71hiSKP7S6L,How many pillows are in the image?,Two,47877,2,two
71hiSKP7S6L,What shape are the pillows?,Rectangular,47878,square,rectangular
71hiSKP7S6L,Are the pillows on a patterned background?,No,47879,no,no
71hiSKP7S6L,Do the pillows look clean?,Yes,47880,yes,yes
71hiSKP7S6L,Are the pillows overlapping?,Yes,47881,no,yes
71hiSKP7S6L,Do the pillows appear to be new?,Yes,47882,yes,yes
71hiSKP7S6L,Are the pillows placed on a surface or suspended?,Suspended,47883,suspended,suspended
71hiSKP7S6L,What is the primary purpose of this type of item?,Sleeping,47884,sleep,sleeping
71hiSKP7S6L,"Based on the keywords, where are these pillows most likely used?",Bedroom,47885,bed,bedroom
71bk43t+86L,What shape is the body stone?,Triangle,47886,triangle,triangle
71bk43t+86L,What color is the body stone?,Blue,47887,blue,blue
71bk43t+86L,What color is the metal?,Silver,47888,silver,silver
71bk43t+86L,What shape is the head stone?,Round,47889,triangle,round
71bk43t+86L,What figure is represented?,Girl,47890,person,girl
71bk43t+86L,How many beads are on the arms?,Six,47891,12,six
71bk43t+86L,What type of jewelry is shown?,Pendant,47892,necklace,pendant
71bk43t+86L,What month is mentioned in the item information?,December,47893,march,december
71bk43t+86L,What color is the stone in the head?,Clear,47894,blue,clear
71bk43t+86L,How many dangling leg elements are there?,Two,47895,5,two
71b7cUFTXkL,What color is the garment?,Black,47896,black,black
71b7cUFTXkL,What type of garment is this?,Shapewear,47897,dress,shapewear
71b7cUFTXkL,Is the garment tight?,Yes,47898,yes,yes
71b7cUFTXkL,Is the woman facing forward?,Yes,47899,yes,yes
71b7cUFTXkL,Is the woman wearing shoes?,No,47900,no,no
71b7cUFTXkL,What material is used for the lower legs?,Mesh,47901,nylon,mesh
71b7cUFTXkL,Does the garment have a high waist?,Yes,47902,yes,yes
71b7cUFTXkL,What body part does the garment shape?,Waist,47903,triangle,waist
71b7cUFTXkL,Can you see the woman's feet?,No,47904,yes,no
71b7cUFTXkL,Is the garment opaque above the knee?,Yes,47905,yes,yes
81Gkfn+ADlL,What is the main color of the organizer?,Black,47906,black,black
81Gkfn+ADlL,How many horizontal levels does the organizer have?,Three,47907,3,three
81Gkfn+ADlL,Is there a book on the top level?,Yes,47908,yes,yes
81Gkfn+ADlL,Is the organizer made of mesh?,Yes,47909,yes,yes
81Gkfn+ADlL,Is this item used for organizing?,Yes,47910,yes,yes
81Gkfn+ADlL,Is this product designed for office use?,Yes,47911,yes,yes
81Gkfn+ADlL,Does the organizer include side compartments?,Yes,47912,yes,yes
81Gkfn+ADlL,What object is placed in the bottom tray?,Magazine,47913,magazines,magazine
81Gkfn+ADlL,Can this organizer store papers?,Yes,47914,yes,yes
81Gkfn+ADlL,Does the organizer primarily consist of drawers?,No,47915,no,no
71wj64R3ahL,What color is the main body of the bag?,Pink,47916,pink,pink
71wj64R3ahL,What material is this bag likely made from?,Cotton,47917,canvas,cotton
71wj64R3ahL,What color are the handles of the bag?,White,47918,white,white
71wj64R3ahL,Is this type of bag often used for carrying groceries?,Yes,47919,yes,yes
71wj64R3ahL,Is this bag likely intended to be reusable?,Yes,47920,yes,yes
71wj64R3ahL,"Based on the image, does this bag appear to have a zipper?",No,47921,no,no
71wj64R3ahL,Is this bag more accurately described as a backpack or a tote?,Tote,47922,bag,tote
71wj64R3ahL,"What general type of bag is this, based on its shape and handles?",Tote,47923,tote,tote
71wj64R3ahL,Could this bag be used as a casual handbag?,Yes,47924,yes,yes
71wj64R3ahL,Are the handles shown in the image suitable for carrying on the shoulder?,Yes,47925,yes,yes
81EoM6TG46L,What is the primary color of the battery packaging?,Blue,47926,blue,blue
81EoM6TG46L,What brand name is displayed on the batteries?,AmazonBasics,47927,panasonic,amazonbasics
81EoM6TG46L,What word is written below the brand name?,Lithium,47928,amazon,lithium
81EoM6TG46L,How many batteries are visible in the image?,Ten,47929,12,ten
81EoM6TG46L,What type of battery is indicated on the label?,Lithium,47930,energizer,lithium
81EoM6TG46L,What specific size code is printed on the battery casing?,CR123A,47931,2,cr123a
81EoM6TG46L,What voltage is specified on the battery label?,3V,47932,0,3v
81EoM6TG46L,What is the name of the chemical element featured on the battery?,Lithium,47933,aluminum,lithium
81EoM6TG46L,How many batteries are standing upright in the image?,Nine,47934,12,nine
81EoM6TG46L,What is the approximate number of batteries shown?,Ten,47935,12,ten
B11b7XvBSMS,What object is pictured?,PILLOW,47936,pillow,pillow
B11b7XvBSMS,What is the primary pattern?,striped,47937,striped,striped
B11b7XvBSMS,What color are some of the stripes?,Fuschia,47938,red,fuschia
B11b7XvBSMS,Is this a decorative pillow?,yes,47939,yes,yes
B11b7XvBSMS,What shape is the pillow?,square,47940,square,square
B11b7XvBSMS,What is the listed brand name?,Rivet,47941,no,rivet
B11b7XvBSMS,What is the approximate size listed?,"17""",47942,large,17
B11b7XvBSMS,Can this type of pillow be used on furniture like a couch?,yes,47943,yes,yes
B11b7XvBSMS,What style is this pillow associated with according to the list?,modern,47944,striped,modern
B11b7XvBSMS,Can you purchase a separate cover for this pillow?,yes,47945,yes,yes
711J+hNowrL,What main object is shown?,Controller,47946,remote,controller
711J+hNowrL,Is the image for a phone case?,Yes,47947,yes,yes
711J+hNowrL,What color is the game controller?,Black,47948,black and white,black
711J+hNowrL,Is the object a video game accessory?,Yes,47949,yes,yes
711J+hNowrL,What type of product is represented by the image?,Case,47950,phone,case
711J+hNowrL,What phone brand is mentioned in the keywords?,Sony,47951,nokia,sony
711J+hNowrL,What is the thematic subject of the design?,Gaming,47952,game,gaming
711J+hNowrL,What case material type is listed?,Hard,47953,plastic,hard
711J+hNowrL,Does the image show a close-up view?,Yes,47954,no,yes
711J+hNowrL,Is the image brightly lit?,No,47955,no,no
815xPYpvu+L,What color are the cups?,White,47956,white,white
815xPYpvu+L,How many stacks of cups are shown?,Four,47957,5,four
815xPYpvu+L,What type of objects are these?,Cups,47958,vases,cups
815xPYpvu+L,Do the cups appear translucent?,Yes,47959,no,yes
815xPYpvu+L,Are the cups smooth or ribbed?,Ribbed,47960,curved,ribbed
815xPYpvu+L,Are these cups likely disposable?,Yes,47961,yes,yes
815xPYpvu+L,Is the brand logo visible?,No,47962,yes,no
815xPYpvu+L,What material are these cups primarily made of?,Plastic,47963,plastic,plastic
815xPYpvu+L,Are there hundreds of cups shown?,Yes,47964,yes,yes
815xPYpvu+L,Are these cups primarily used for drinking liquids?,Yes,47965,yes,yes
81axNy6feoL,What type of jewelry item is shown?,Bracelet,47966,bracelet,bracelet
81axNy6feoL,What color is the metal of the bracelet?,Silver,47967,silver,silver
81axNy6feoL,Is there a clasp on the bracelet?,Yes,47968,yes,yes
81axNy6feoL,Are there stones visible in the links?,Yes,47969,yes,yes
81axNy6feoL,Is the bracelet laid out straight or curved?,Curved,47970,curved,curved
81axNy6feoL,What is the prominent pattern formed by the links and stone settings?,XOXO,47971,diamond,xoxo
81axNy6feoL,What material are the stones likely made of based on their appearance?,Diamonds,47972,diamonds,diamonds
81axNy6feoL,What letter shape forms a key part of each link?,X,47973,r,x
81axNy6feoL,What kind of clasp is used on the bracelet?,Box,47974,silver,box
81axNy6feoL,What common symbol does the 'X' in jewelry represent?,Kisses,47975,yes,kisses
71JBlt9biGL,What type of jewelry is shown?,earring,47976,earrings,earring
71JBlt9biGL,What color are the stones?,white,47977,white,white
71JBlt9biGL,How many prongs are holding the diamond on the front earring?,four,47978,4,four
71JBlt9biGL,What is the shape of the main stone?,round,47979,round,round
71JBlt9biGL,What is the apparent color of the metal setting?,gold,47980,gold,gold
71JBlt9biGL,"Based on the metadata and visual, what type of stone is likely featured?",diamond,47981,diamond,diamond
71JBlt9biGL,Is the post visible on both earrings shown?,no,47982,yes,no
71JBlt9biGL,What classic jewelry item is depicted?,earrings,47983,diamond ring,earrings
71JBlt9biGL,How many total individual earrings are visible in the image?,two,47984,2,two
71JBlt9biGL,"Considering the prong setting and round shape, what is the common name for this earring style?",stud,47985,diamond,stud
711KHYj5dUL,What object is shown in the image?,case,47986,phone,case
711KHYj5dUL,What is pictured on the case?,mushroom,47987,mushroom,mushroom
711KHYj5dUL,What color is the mushroom's cap?,red,47988,red,red
711KHYj5dUL,What color are the spots on the mushroom?,white,47989,white,white
711KHYj5dUL,Is the mushroom in focus?,yes,47990,no,yes
711KHYj5dUL,What type of mushroom appears to be shown?,amanita,47991,red and white,amanita
711KHYj5dUL,What is the background behind the mushroom?,blurred,47992,trees,blurred
711KHYj5dUL,What kind of material is the mushroom growing from?,soil,47993,wood,soil
711KHYj5dUL,Is there a light source visible?,no,47994,no,no
711KHYj5dUL,How many visible layers does the mushroom stem have?,three,47995,2,three
919njvGMeaL,What is the primary color of the bedding?,White,47996,white,white
919njvGMeaL,Is there a lamp in the image?,Yes,47997,yes,yes
919njvGMeaL,What type of sheet is mentioned in the keywords?,Flat,47998,white,flat
919njvGMeaL,Does the bedding appear to be plain or have a pattern?,Pattern,47999,plain,pattern
919njvGMeaL,What is on the wall behind the bed?,Brick,48000,picture,brick
919njvGMeaL,What kind of texture pattern does the bedding have?,Waffle,48001,checkered,waffle
919njvGMeaL,Is the window covered by curtains?,No,48002,no,no
919njvGMeaL,What is the color of the plant on the nightstand?,Green,48003,green,green
919njvGMeaL,"Based on the items present, what type of room is this likely?",Bedroom,48004,bedroom,bedroom
919njvGMeaL,Does the bedding appear to be thick or thin?,Thin,48005,thick,thin
71-9BwRu8cL,What type of product is shown?,case,48006,phone,case
71-9BwRu8cL,What creature is featured in the pattern?,butterflies,48007,butterfly,butterflies
71-9BwRu8cL,What color are the creatures in the pattern?,golden,48008,gold,golden
71-9BwRu8cL,What is the background color?,black,48009,black,black
71-9BwRu8cL,For which specific phone model suffix is this case?,Plus,48010,smartphone,plus
71-9BwRu8cL,What material is this cover likely made from based on the descriptions?,polycarbonate,48011,silk,polycarbonate
71-9BwRu8cL,Is this cover described as a 'Hard Case' in the text?,yes,48012,no,yes
71-9BwRu8cL,What brand is associated with this product?,Solimo,48013,samsung,solimo
71-9BwRu8cL,"Considering terms like 'designer' and 'fashion', what primary focus does this case have besides protection?",style,48014,gold,style
71-9BwRu8cL,The item is specifically listed as a 'Back Cover'. What part of the phone does this leave potentially unprotected?,screen,48015,screen,screen
61d29+7tLjL,What color is the case?,Black,48016,black,black
61d29+7tLjL,What object is pictured?,Case,48017,phone,case
61d29+7tLjL,Is this a back cover?,Yes,48018,yes,yes
61d29+7tLjL,What general type of case is shown?,Cover,48019,phone case,cover
61d29+7tLjL,Does the case have a cutout for a camera?,Yes,48020,yes,yes
61d29+7tLjL,Is the brand 'Huawei' mentioned more times than 'Motorola' in the list?,Yes,48021,yes,yes
61d29+7tLjL,Is the phone screen completely black?,No,48022,no,no
61d29+7tLjL,Does the case cover the camera lens?,No,48023,no,no
61d29+7tLjL,Is the lower cutout intended for a rear fingerprint sensor?,Yes,48024,yes,yes
61d29+7tLjL,What brand is mentioned first in the provided list?,Amazon,48025,lg,amazon
61w4fs2ESyL,What is the first word in the brand name shown?,Amazon,48026,no,amazon
61w4fs2ESyL,What is the second word displayed in the logo?,Basics,48027,no,basics
61w4fs2ESyL,What color is the text of the logo?,Black,48028,black,black
61w4fs2ESyL,Does the logo feature a curved line?,Yes,48029,yes,yes
61w4fs2ESyL,What major online retailer owns this brand?,Amazon,48030,amazon,amazon
61w4fs2ESyL,"Based on the name, does this brand likely offer luxury goods?",No,48031,no,no
61w4fs2ESyL,"Given the product category, could this brand sell webcams?",Yes,48032,yes,yes
61w4fs2ESyL,Is this brand exclusively for electronics accessories?,No,48033,yes,no
61w4fs2ESyL,Does the brand name imply high pricing?,No,48034,yes,no
61w4fs2ESyL,Is this brand primarily sold on Amazon's website?,Yes,48035,yes,yes
71g0dtkBvcL,What is the main item shown?,Case,48036,phone,case
71g0dtkBvcL,Does the item cover the back of a phone?,Yes,48037,yes,yes
71g0dtkBvcL,Is the design multi-colored?,Yes,48038,yes,yes
71g0dtkBvcL,What brand is mentioned in the provided text?,Solimo,48039,samsung,solimo
71g0dtkBvcL,Does the case have a cutout for a camera?,Yes,48040,yes,yes
71g0dtkBvcL,What art style does the case design resemble?,Abstract,48041,abstract,abstract
71g0dtkBvcL,"Based on the keywords, is this case potentially for a Samsung phone?",Yes,48042,no,yes
71g0dtkBvcL,How many distinct camera lens holes are visible in the cutout?,Three,48043,2,three
71g0dtkBvcL,What is a prominent color in the case design?,Red,48044,red,red
71g0dtkBvcL,Is this case designed to cover the front or back of a phone?,Back,48045,front,back
71MeIpZA3IL,What type of object is shown?,Case,48046,cell phone,case
71MeIpZA3IL,Does the object have a camera cutout?,Yes,48047,yes,yes
71MeIpZA3IL,What is the object primarily designed for?,Phone,48048,holding,phone
71MeIpZA3IL,Is the object a phone?,No,48049,yes,no
71MeIpZA3IL,What brand is listed?,Solimo,48050,samsung,solimo
71MeIpZA3IL,Is Samsung mentioned as compatible?,No,48051,yes,no
71MeIpZA3IL,What case type is mentioned by material?,Hard,48052,plastic,hard
71MeIpZA3IL,What printing method is listed?,Printed,48053,handwritten,printed
71MeIpZA3IL,Which phone brand is listed most?,Motorola,48054,samsung,motorola
71MeIpZA3IL,Is the design a solid color?,No,48055,no,no
81hVHMLUdAL,What color is the sofa?,DarkGrey,48056,black,darkgrey
81hVHMLUdAL,Is this object furniture?,furniture,48057,yes,furniture
81hVHMLUdAL,What type of seating furniture is shown?,SOFA,48058,couch,sofa
81hVHMLUdAL,Is this a large sofa or a small one?,small,48059,small,small
81hVHMLUdAL,What room is this typically placed in?,livingroom,48060,living room,livingroom
81hVHMLUdAL,Could this furniture also be called a?,couch,48061,yes,couch
81hVHMLUdAL,What style category does the design suggest?,modern,48062,modern,modern
81hVHMLUdAL,What smaller sofa type is this closest to?,loveseat,48063,loveseat,loveseat
81hVHMLUdAL,Could this potentially be part of a?,set,48064,no,set
81hVHMLUdAL,"Considering its size, it is not a queen-size?",bed,48065,yes,bed
61CL0UrJQIL,What object is the main subject of the printed image?,Candle,48066,candle,candle
61CL0UrJQIL,What color is the flame of the candle?,Yellow,48067,white,yellow
61CL0UrJQIL,Is the candle standing upright?,Yes,48068,yes,yes
61CL0UrJQIL,What type of product is shown in the image?,Case,48069,phone,case
61CL0UrJQIL,Are there small dark objects scattered near the base of the candle?,Yes,48070,yes,yes
